timestamp,speed,vehicle_count,road_length,traffic_density,congestion_level,source
2022-08-14T00:00:00,49.64842967755553,12973,1.0,261.3,low,historical_dataset
2022-08-15T00:00:00,40.0772438414987,26726,1.0,666.86,medium,historical_dataset
2022-08-15T00:00:00,33.081735456132535,34793,1.0,1051.73,high,historical_dataset
2022-08-15T00:00:00,39.66087298255321,62277,1.0,1570.24,high,historical_dataset
2022-08-15T00:00:00,41.965939813546896,43867,1.0,1045.3,high,historical_dataset
2022-08-15T00:00:00,51.1511956407971,42451,1.0,829.91,medium,historical_dataset
2022-08-15T00:00:00,53.853145883716465,17345,1.0,322.08,low,historical_dataset
2022-08-15T00:00:00,48.31047687386966,15839,1.0,327.86,low,historical_dataset
2022-08-15T00:00:00,57.8271395817022,8213,1.0,142.03,low,historical_dataset
2022-08-15T00:00:00,20.304548150810568,26033,1.0,1282.13,high,historical_dataset
2022-08-16T00:00:00,33.53536598002284,43699,1.0,1303.07,high,historical_dataset
2022-08-16T00:00:00,50.09154296613989,24616,1.0,491.42,low,historical_dataset
2022-08-16T00:00:00,32.4772287058437,46460,1.0,1430.54,high,historical_dataset
2022-08-16T00:00:00,37.528582458983514,25510,1.0,679.75,medium,historical_dataset
2022-08-16T00:00:00,41.51602254948855,29199,1.0,703.32,medium,historical_dataset
2022-08-17T00:00:00,45.37006680267314,19503,1.0,429.86,low,historical_dataset
2022-08-17T00:00:00,28.268803090254558,54359,1.0,1922.93,high,historical_dataset
2022-08-17T00:00:00,45.12853069155604,23884,1.0,529.24,medium,historical_dataset
2022-08-17T00:00:00,37.128154689787266,15083,1.0,406.24,low,historical_dataset
2022-08-17T00:00:00,35.63190826555007,37338,1.0,1047.88,high,historical_dataset
2022-08-17T00:00:00,42.71661213306659,14843,1.0,347.48,low,historical_dataset
2022-08-17T00:00:00,45.69951044147501,24742,1.0,541.41,medium,historical_dataset
2022-08-17T00:00:00,54.501715386017935,23199,1.0,425.66,low,historical_dataset
2022-08-17T00:00:00,43.607424252369405,27761,1.0,636.61,medium,historical_dataset
2022-08-18T00:00:00,20.0,52501,1.0,2625.05,high,historical_dataset
2022-08-18T00:00:00,40.81671542960939,47024,1.0,1152.08,high,historical_dataset
2022-08-18T00:00:00,21.58953485414811,29153,1.0,1350.33,high,historical_dataset
2022-08-18T00:00:00,37.579957967916464,30423,1.0,809.55,medium,historical_dataset
2022-08-18T00:00:00,51.94135943371764,14024,1.0,270.0,low,historical_dataset
2022-08-18T00:00:00,42.431973449249334,56002,1.0,1319.81,high,historical_dataset
2022-08-18T00:00:00,52.797430210847565,27319,1.0,517.43,medium,historical_dataset
2022-08-18T00:00:00,52.655473233588275,6541,1.0,124.22,low,historical_dataset
2022-08-19T00:00:00,44.04688402953591,36957,1.0,839.04,medium,historical_dataset
2022-08-19T00:00:00,39.040954941352425,23006,1.0,589.28,medium,historical_dataset
2022-08-19T00:00:00,34.67443905778581,60076,1.0,1732.57,high,historical_dataset
2022-08-19T00:00:00,43.430894982128294,43897,1.0,1010.73,high,historical_dataset
2022-08-19T00:00:00,44.27453384726489,12900,1.0,291.36,low,historical_dataset
2022-08-19T00:00:00,35.06995535003682,12627,1.0,360.05,low,historical_dataset
2022-08-19T00:00:00,28.508525453568595,53700,1.0,1883.65,high,historical_dataset
2022-08-19T00:00:00,31.270543540901258,61241,1.0,1958.42,high,historical_dataset
2022-08-19T00:00:00,32.38034445934621,44236,1.0,1366.14,high,historical_dataset
2022-08-19T00:00:00,52.15882459636068,15631,1.0,299.68,low,historical_dataset
2022-08-19T00:00:00,32.4053396103979,28382,1.0,875.84,medium,historical_dataset
2022-08-20T00:00:00,45.378909147677426,49747,1.0,1096.26,high,historical_dataset
2022-08-20T00:00:00,45.13286498231345,34798,1.0,771.01,medium,historical_dataset
2022-08-20T00:00:00,45.265135672152326,22829,1.0,504.34,medium,historical_dataset
2022-08-20T00:00:00,39.376334300729766,40402,1.0,1026.05,high,historical_dataset
2022-08-20T00:00:00,32.61088637579445,5679,1.0,174.14,low,historical_dataset
2022-08-20T00:00:00,62.24278249169265,12769,1.0,205.15,low,historical_dataset
2022-08-20T00:00:00,43.32771088575032,38443,1.0,887.26,medium,historical_dataset
2022-08-20T00:00:00,41.7020881875453,11151,1.0,267.4,low,historical_dataset
2022-08-20T00:00:00,31.07817459543802,32252,1.0,1037.77,high,historical_dataset
2022-08-20T00:00:00,30.048423519120746,38261,1.0,1273.31,high,historical_dataset
2022-08-20T00:00:00,61.084654482798136,25652,1.0,419.94,low,historical_dataset
2022-08-21T00:00:00,44.04920149659134,25610,1.0,581.4,medium,historical_dataset
2022-08-21T00:00:00,36.21863183569268,35063,1.0,968.09,medium,historical_dataset
2022-08-21T00:00:00,47.170695806480296,6736,1.0,142.8,low,historical_dataset
2022-08-21T00:00:00,46.626502850165906,6897,1.0,147.92,low,historical_dataset
2022-08-21T00:00:00,26.38142218070419,30148,1.0,1142.77,high,historical_dataset
2022-08-21T00:00:00,33.4231686779797,43448,1.0,1299.94,high,historical_dataset
2022-08-21T00:00:00,24.876200261723977,25194,1.0,1012.78,high,historical_dataset
2022-08-21T00:00:00,28.0768738302825,26190,1.0,932.8,medium,historical_dataset
2022-08-21T00:00:00,34.922208295749265,35708,1.0,1022.5,high,historical_dataset
2022-08-21T00:00:00,45.480686287510416,29375,1.0,645.88,medium,historical_dataset
2022-08-22T00:00:00,31.81797542172557,38815,1.0,1219.91,high,historical_dataset
2022-08-22T00:00:00,34.26680074734756,35701,1.0,1041.85,high,historical_dataset
2022-08-22T00:00:00,47.26098126796038,23359,1.0,494.26,low,historical_dataset
2022-08-22T00:00:00,43.39316642027884,49228,1.0,1134.46,high,historical_dataset
2022-08-22T00:00:00,21.2880600383341,58363,1.0,2741.58,high,historical_dataset
2022-08-22T00:00:00,43.66638536889227,25938,1.0,594.0,medium,historical_dataset
2022-08-22T00:00:00,41.666747799559566,36170,1.0,868.08,medium,historical_dataset
2022-08-22T00:00:00,32.936992968481874,15753,1.0,478.28,low,historical_dataset
2022-08-22T00:00:00,24.45848603408553,27703,1.0,1132.65,high,historical_dataset
2022-08-23T00:00:00,57.99777867630661,38055,1.0,656.15,medium,historical_dataset
2022-08-23T00:00:00,20.0,26942,1.0,1347.1,high,historical_dataset
2022-08-23T00:00:00,40.56585852607853,14735,1.0,363.24,low,historical_dataset
2022-08-23T00:00:00,38.954237625993045,61237,1.0,1572.02,high,historical_dataset
2022-08-23T00:00:00,35.7964030997635,45606,1.0,1274.04,high,historical_dataset
2022-08-23T00:00:00,40.060640285105464,23973,1.0,598.42,medium,historical_dataset
2022-08-23T00:00:00,35.984087410882445,19927,1.0,553.77,medium,historical_dataset
2022-08-23T00:00:00,46.947682541296714,35440,1.0,754.88,medium,historical_dataset
2022-08-23T00:00:00,50.40136321844865,18579,1.0,368.62,low,historical_dataset
2022-08-23T00:00:00,53.614466900520135,15837,1.0,295.39,low,historical_dataset
2022-08-24T00:00:00,43.168448965985796,47864,1.0,1108.77,high,historical_dataset
2022-08-24T00:00:00,46.99478677924159,54585,1.0,1161.51,high,historical_dataset
2022-08-24T00:00:00,41.99871243999886,66888,1.0,1592.62,high,historical_dataset
2022-08-24T00:00:00,23.647808753214854,39070,1.0,1652.16,high,historical_dataset
2022-08-24T00:00:00,31.164344355938926,40845,1.0,1310.63,high,historical_dataset
2022-08-24T00:00:00,28.419279339793285,27812,1.0,978.63,medium,historical_dataset
2022-08-24T00:00:00,40.89603401682447,30659,1.0,749.68,medium,historical_dataset
2022-08-24T00:00:00,42.77900448792295,8560,1.0,200.1,low,historical_dataset
2022-08-25T00:00:00,67.1797414262935,13093,1.0,194.9,low,historical_dataset
2022-08-25T00:00:00,26.226574713020565,40097,1.0,1528.87,high,historical_dataset
2022-08-25T00:00:00,35.10169608368135,26754,1.0,762.19,medium,historical_dataset
2022-08-25T00:00:00,39.327767783660505,59245,1.0,1506.44,high,historical_dataset
2022-08-25T00:00:00,48.52281082922386,41877,1.0,863.04,medium,historical_dataset
2022-08-25T00:00:00,48.413030506689026,12271,1.0,253.46,low,historical_dataset
2022-08-25T00:00:00,40.99333685769619,36805,1.0,897.83,medium,historical_dataset
2022-08-25T00:00:00,58.09518906467237,18008,1.0,309.97,low,historical_dataset
2022-08-25T00:00:00,32.81742942127895,28292,1.0,862.1,medium,historical_dataset
2022-08-25T00:00:00,67.57620637550414,11913,1.0,176.29,low,historical_dataset
2022-08-25T00:00:00,27.671612458282716,11897,1.0,429.94,low,historical_dataset
2022-08-26T00:00:00,36.80964637339809,46715,1.0,1269.1,high,historical_dataset
2022-08-26T00:00:00,46.604725053473395,33842,1.0,726.15,medium,historical_dataset
2022-08-26T00:00:00,41.75285005275246,11489,1.0,275.17,low,historical_dataset
2022-08-26T00:00:00,20.31184793370599,40466,1.0,1992.24,high,historical_dataset
2022-08-26T00:00:00,38.7412865243547,26781,1.0,691.28,medium,historical_dataset
2022-08-26T00:00:00,35.85021270745834,11323,1.0,315.84,low,historical_dataset
2022-08-26T00:00:00,38.6268932056654,37333,1.0,966.5,medium,historical_dataset
2022-08-26T00:00:00,26.61724647354918,32685,1.0,1227.96,high,historical_dataset
2022-08-26T00:00:00,44.71025755449748,20542,1.0,459.45,low,historical_dataset
2022-08-26T00:00:00,36.384057248073084,28189,1.0,774.76,medium,historical_dataset
2022-08-26T00:00:00,45.944732128436506,30465,1.0,663.08,medium,historical_dataset
2022-08-27T00:00:00,65.92390289003299,11925,1.0,180.89,low,historical_dataset
2022-08-27T00:00:00,25.4000539052234,47121,1.0,1855.15,high,historical_dataset
2022-08-27T00:00:00,45.23884446860462,16119,1.0,356.31,low,historical_dataset
2022-08-27T00:00:00,53.415384793253295,15502,1.0,290.22,low,historical_dataset
2022-08-27T00:00:00,36.784418142130576,33645,1.0,914.65,medium,historical_dataset
2022-08-27T00:00:00,20.0,27756,1.0,1387.8,high,historical_dataset
2022-08-27T00:00:00,30.323070632689696,27386,1.0,903.14,medium,historical_dataset
2022-08-27T00:00:00,41.99137555290725,22966,1.0,546.92,medium,historical_dataset
2022-08-27T00:00:00,21.47244396284284,29784,1.0,1387.08,high,historical_dataset
2022-08-28T00:00:00,28.388327845008305,45640,1.0,1607.7,high,historical_dataset
2022-08-28T00:00:00,57.42674380466947,8796,1.0,153.17,low,historical_dataset
2022-08-28T00:00:00,32.09924332545185,28898,1.0,900.27,medium,historical_dataset
2022-08-28T00:00:00,37.7866845619766,29592,1.0,783.13,medium,historical_dataset
2022-08-28T00:00:00,40.35235085156357,15119,1.0,374.67,low,historical_dataset
2022-08-28T00:00:00,44.271450935909506,14323,1.0,323.53,low,historical_dataset
2022-08-28T00:00:00,33.8040828262214,28275,1.0,836.44,medium,historical_dataset
2022-08-28T00:00:00,40.918554773102386,15402,1.0,376.41,low,historical_dataset
2022-08-28T00:00:00,49.39116534198966,25038,1.0,506.93,medium,historical_dataset
2022-08-28T00:00:00,55.41696557520979,9871,1.0,178.12,low,historical_dataset
2022-08-28T00:00:00,46.96795485829911,9897,1.0,210.72,low,historical_dataset
2022-08-29T00:00:00,30.877419289365193,37078,1.0,1200.81,high,historical_dataset
2022-08-29T00:00:00,41.52395217852235,22569,1.0,543.52,medium,historical_dataset
2022-08-29T00:00:00,20.0,29601,1.0,1480.05,high,historical_dataset
2022-08-29T00:00:00,47.4867987099682,31094,1.0,654.79,medium,historical_dataset
2022-08-29T00:00:00,34.341762702853465,58199,1.0,1694.7,high,historical_dataset
2022-08-29T00:00:00,41.45244820322117,37642,1.0,908.08,medium,historical_dataset
2022-08-29T00:00:00,21.846739149481117,30505,1.0,1396.32,high,historical_dataset
2022-08-29T00:00:00,66.38730107268256,24834,1.0,374.08,low,historical_dataset
2022-08-29T00:00:00,45.980554899196385,24127,1.0,524.72,medium,historical_dataset
2022-08-29T00:00:00,36.51294075935682,18360,1.0,502.84,medium,historical_dataset
2022-08-30T00:00:00,21.673143548522553,25546,1.0,1178.69,high,historical_dataset
2022-08-30T00:00:00,40.979571853404636,25490,1.0,622.02,medium,historical_dataset
2022-08-30T00:00:00,20.0,29229,1.0,1461.45,high,historical_dataset
2022-08-30T00:00:00,43.82270510138356,22662,1.0,517.13,medium,historical_dataset
2022-08-30T00:00:00,37.004156634338564,43958,1.0,1187.92,high,historical_dataset
2022-08-30T00:00:00,46.13100078248018,19523,1.0,423.21,low,historical_dataset
2022-08-30T00:00:00,31.31419411259872,55092,1.0,1759.33,high,historical_dataset
2022-08-30T00:00:00,25.762546351982344,51856,1.0,2012.84,high,historical_dataset
2022-08-30T00:00:00,29.74639996269981,38140,1.0,1282.17,high,historical_dataset
2022-08-30T00:00:00,41.49300251964144,22564,1.0,543.8,medium,historical_dataset
2022-08-30T00:00:00,35.82500757587231,22119,1.0,617.42,medium,historical_dataset
2022-08-31T00:00:00,55.2464564210721,11821,1.0,213.97,low,historical_dataset
2022-08-31T00:00:00,40.50267467789918,39971,1.0,986.87,medium,historical_dataset
2022-08-31T00:00:00,32.58604623133349,63191,1.0,1939.2,high,historical_dataset
2022-08-31T00:00:00,40.61472235444634,41586,1.0,1023.91,high,historical_dataset
2022-08-31T00:00:00,39.06252982732169,44455,1.0,1138.05,high,historical_dataset
2022-08-31T00:00:00,20.0,26308,1.0,1315.4,high,historical_dataset
2022-08-31T00:00:00,55.81559381013051,8918,1.0,159.78,low,historical_dataset
2022-09-01T00:00:00,49.69193731971238,36839,1.0,741.35,medium,historical_dataset
2022-09-01T00:00:00,53.89925050251166,23379,1.0,433.75,low,historical_dataset
2022-09-01T00:00:00,45.62697401333146,26331,1.0,577.09,medium,historical_dataset
2022-09-01T00:00:00,42.72437362183663,21262,1.0,497.66,low,historical_dataset
2022-09-01T00:00:00,28.89854060370162,34415,1.0,1190.89,high,historical_dataset
2022-09-01T00:00:00,29.046927765678515,27289,1.0,939.48,medium,historical_dataset
2022-09-01T00:00:00,33.187012143302255,39080,1.0,1177.57,high,historical_dataset
2022-09-01T00:00:00,50.648304050350646,50453,1.0,996.14,medium,historical_dataset
2022-09-01T00:00:00,30.24645236675748,31500,1.0,1041.44,high,historical_dataset
2022-09-01T00:00:00,28.809631471780598,20548,1.0,713.23,medium,historical_dataset
2022-09-01T00:00:00,22.240334304853526,39933,1.0,1795.52,high,historical_dataset
2022-09-02T00:00:00,62.90309164627847,10468,1.0,166.41,low,historical_dataset
2022-09-02T00:00:00,32.038298383343616,32743,1.0,1022.0,high,historical_dataset
2022-09-02T00:00:00,42.62522663456426,18056,1.0,423.6,low,historical_dataset
2022-09-02T00:00:00,62.80492805415359,23506,1.0,374.27,low,historical_dataset
2022-09-02T00:00:00,29.97965656461226,31924,1.0,1064.86,high,historical_dataset
2022-09-02T00:00:00,25.825237954122517,38210,1.0,1479.56,high,historical_dataset
2022-09-02T00:00:00,37.27277412679598,28803,1.0,772.76,medium,historical_dataset
2022-09-02T00:00:00,38.320754388032476,32683,1.0,852.88,medium,historical_dataset
2022-09-02T00:00:00,33.71101871144023,17614,1.0,522.5,medium,historical_dataset
2022-09-03T00:00:00,43.98834486209739,61638,1.0,1401.23,high,historical_dataset
2022-09-03T00:00:00,34.117383613490034,7098,1.0,208.05,low,historical_dataset
2022-09-03T00:00:00,44.73228385202868,69407,1.0,1551.61,high,historical_dataset
2022-09-03T00:00:00,45.24842877238452,44345,1.0,980.03,medium,historical_dataset
2022-09-03T00:00:00,49.53142497670822,17442,1.0,352.14,low,historical_dataset
2022-09-03T00:00:00,46.67475909435631,18374,1.0,393.66,low,historical_dataset
2022-09-03T00:00:00,31.560969389556906,30342,1.0,961.38,medium,historical_dataset
2022-09-03T00:00:00,35.87858011663937,37645,1.0,1049.23,high,historical_dataset
2022-09-03T00:00:00,50.663785148541244,18758,1.0,370.24,low,historical_dataset
2022-09-03T00:00:00,32.209302373692054,35450,1.0,1100.61,high,historical_dataset
2022-09-04T00:00:00,25.38117033194612,44277,1.0,1744.48,high,historical_dataset
2022-09-04T00:00:00,30.936043062936836,41225,1.0,1332.59,high,historical_dataset
2022-09-04T00:00:00,42.122042760606625,17562,1.0,416.93,low,historical_dataset
2022-09-04T00:00:00,44.77601648647869,49823,1.0,1112.72,high,historical_dataset
2022-09-04T00:00:00,32.635909366900314,21044,1.0,644.81,medium,historical_dataset
2022-09-04T00:00:00,29.80568296717103,11746,1.0,394.09,low,historical_dataset
2022-09-04T00:00:00,36.40777729552528,25616,1.0,703.59,medium,historical_dataset
2022-09-04T00:00:00,46.50323886595221,9559,1.0,205.56,low,historical_dataset
2022-09-04T00:00:00,57.35366600459638,20219,1.0,352.53,low,historical_dataset
2022-09-04T00:00:00,30.489086392150604,18316,1.0,600.74,medium,historical_dataset
2022-09-05T00:00:00,46.956125186384625,11327,1.0,241.23,low,historical_dataset
2022-09-05T00:00:00,35.864153133962006,48284,1.0,1346.3,high,historical_dataset
2022-09-05T00:00:00,21.5829465932405,45992,1.0,2130.94,high,historical_dataset
2022-09-05T00:00:00,47.99333673657743,42870,1.0,893.25,medium,historical_dataset
2022-09-05T00:00:00,33.79512101364318,41278,1.0,1221.42,high,historical_dataset
2022-09-05T00:00:00,45.61207003967272,22181,1.0,486.3,low,historical_dataset
2022-09-05T00:00:00,38.610451491972285,20815,1.0,539.1,medium,historical_dataset
2022-09-06T00:00:00,23.382500734450595,38314,1.0,1638.58,high,historical_dataset
2022-09-06T00:00:00,61.529559276394565,14028,1.0,227.99,low,historical_dataset
2022-09-06T00:00:00,23.257777180531676,46257,1.0,1988.88,high,historical_dataset
2022-09-06T00:00:00,45.10527057006556,37655,1.0,834.82,medium,historical_dataset
2022-09-07T00:00:00,64.07966926636809,10664,1.0,166.42,low,historical_dataset
2022-09-07T00:00:00,35.56367964366068,38057,1.0,1070.11,high,historical_dataset
2022-09-07T00:00:00,38.354936521493904,42769,1.0,1115.08,high,historical_dataset
2022-09-07T00:00:00,43.111162425089695,24728,1.0,573.59,medium,historical_dataset
2022-09-07T00:00:00,26.264645876166497,34597,1.0,1317.25,high,historical_dataset
2022-09-07T00:00:00,37.83235347284439,14000,1.0,370.05,low,historical_dataset
2022-09-07T00:00:00,28.294965249975668,30885,1.0,1091.54,high,historical_dataset
2022-09-07T00:00:00,32.02392889718078,33003,1.0,1030.57,high,historical_dataset
2022-09-07T00:00:00,51.71710865102176,5423,1.0,104.86,low,historical_dataset
2022-09-07T00:00:00,31.898137606541262,19143,1.0,600.13,medium,historical_dataset
2022-09-08T00:00:00,64.8436388266919,22582,1.0,348.25,low,historical_dataset
2022-09-08T00:00:00,65.97817098408464,23070,1.0,349.66,low,historical_dataset
2022-09-08T00:00:00,41.80941043233798,32273,1.0,771.91,medium,historical_dataset
2022-09-08T00:00:00,67.81228091401297,20736,1.0,305.79,low,historical_dataset
2022-09-08T00:00:00,38.0337780870011,45524,1.0,1196.94,high,historical_dataset
2022-09-08T00:00:00,49.08642716454136,44981,1.0,916.36,medium,historical_dataset
2022-09-08T00:00:00,48.480561876487315,35322,1.0,728.58,medium,historical_dataset
2022-09-08T00:00:00,20.0,28193,1.0,1409.65,high,historical_dataset
2022-09-09T00:00:00,32.835790026924805,26909,1.0,819.5,medium,historical_dataset
2022-09-09T00:00:00,34.8326890853118,24231,1.0,695.64,medium,historical_dataset
2022-09-09T00:00:00,45.61373677679449,19952,1.0,437.41,low,historical_dataset
2022-09-09T00:00:00,34.491668250544414,15486,1.0,448.98,low,historical_dataset
2022-09-09T00:00:00,48.64100076106015,24256,1.0,498.67,low,historical_dataset
2022-09-09T00:00:00,37.02436470649456,19152,1.0,517.28,medium,historical_dataset
2022-09-09T00:00:00,49.495944755482654,18792,1.0,379.67,low,historical_dataset
2022-09-09T00:00:00,32.414353687706445,33081,1.0,1020.57,high,historical_dataset
2022-09-09T00:00:00,45.484534954227485,16993,1.0,373.6,low,historical_dataset
2022-09-09T00:00:00,29.347122396948556,6729,1.0,229.29,low,historical_dataset
2022-09-10T00:00:00,56.56851962226911,10737,1.0,189.81,low,historical_dataset
2022-09-10T00:00:00,38.19285734156989,26837,1.0,702.67,medium,historical_dataset
2022-09-10T00:00:00,57.676187370741914,15788,1.0,273.74,low,historical_dataset
2022-09-10T00:00:00,41.876760260984355,13126,1.0,313.44,low,historical_dataset
2022-09-10T00:00:00,35.70994437971487,26222,1.0,734.31,medium,historical_dataset
2022-09-10T00:00:00,29.564012838271715,7980,1.0,269.92,low,historical_dataset
2022-09-10T00:00:00,20.18341436743772,39751,1.0,1969.49,high,historical_dataset
2022-09-10T00:00:00,47.67360181571551,25865,1.0,542.54,medium,historical_dataset
2022-09-10T00:00:00,38.65470916501814,15870,1.0,410.56,low,historical_dataset
2022-09-11T00:00:00,28.838163944465588,36681,1.0,1271.96,high,historical_dataset
2022-09-11T00:00:00,38.98744244899186,35719,1.0,916.17,medium,historical_dataset
2022-09-11T00:00:00,27.31191134378242,26945,1.0,986.57,medium,historical_dataset
2022-09-11T00:00:00,31.283278148910362,48695,1.0,1556.58,high,historical_dataset
2022-09-11T00:00:00,50.688364481347634,60237,1.0,1188.38,high,historical_dataset
2022-09-11T00:00:00,26.945349650932343,52394,1.0,1944.45,high,historical_dataset
2022-09-11T00:00:00,33.56933530228443,27506,1.0,819.38,medium,historical_dataset
2022-09-11T00:00:00,34.76235412097243,39250,1.0,1129.09,high,historical_dataset
2022-09-11T00:00:00,38.841174167287775,24816,1.0,638.91,medium,historical_dataset
2022-09-11T00:00:00,43.0699249641543,20750,1.0,481.77,low,historical_dataset
2022-09-11T00:00:00,64.75457527157876,15707,1.0,242.56,low,historical_dataset
2022-09-12T00:00:00,29.704724585463463,39495,1.0,1329.59,high,historical_dataset
2022-09-12T00:00:00,23.191969183528826,25714,1.0,1108.75,high,historical_dataset
2022-09-12T00:00:00,23.88881859447831,47293,1.0,1979.71,high,historical_dataset
2022-09-12T00:00:00,31.143232178978348,29449,1.0,945.6,medium,historical_dataset
2022-09-12T00:00:00,44.79646864295456,25149,1.0,561.41,medium,historical_dataset
2022-09-12T00:00:00,40.21820724950225,29787,1.0,740.63,medium,historical_dataset
2022-09-12T00:00:00,27.83772969651984,37726,1.0,1355.21,high,historical_dataset
2022-09-12T00:00:00,53.90470089234937,21112,1.0,391.65,low,historical_dataset
2022-09-13T00:00:00,33.97453669338537,37075,1.0,1091.26,high,historical_dataset
2022-09-13T00:00:00,28.35108785850879,51555,1.0,1818.45,high,historical_dataset
2022-09-13T00:00:00,60.67819281195702,24754,1.0,407.96,low,historical_dataset
2022-09-13T00:00:00,43.46413161159303,32377,1.0,744.91,medium,historical_dataset
2022-09-13T00:00:00,25.74381006649925,31283,1.0,1215.17,high,historical_dataset
2022-09-13T00:00:00,44.710043154586586,13954,1.0,312.1,low,historical_dataset
2022-09-13T00:00:00,31.205805128758065,42555,1.0,1363.69,high,historical_dataset
2022-09-13T00:00:00,27.8514173099691,38083,1.0,1367.36,high,historical_dataset
2022-09-13T00:00:00,46.28872492646747,36762,1.0,794.19,medium,historical_dataset
2022-09-13T00:00:00,25.30562882633408,34847,1.0,1377.05,high,historical_dataset
2022-09-14T00:00:00,33.9487979917594,35832,1.0,1055.47,high,historical_dataset
2022-09-14T00:00:00,27.554096150664257,48858,1.0,1773.17,high,historical_dataset
2022-09-14T00:00:00,29.703540845981827,44799,1.0,1508.2,high,historical_dataset
2022-09-14T00:00:00,44.07710961083603,15407,1.0,349.55,low,historical_dataset
2022-09-14T00:00:00,35.29075545883066,36697,1.0,1039.85,high,historical_dataset
2022-09-14T00:00:00,44.40400066007791,48277,1.0,1087.22,high,historical_dataset
2022-09-14T00:00:00,51.52174293188886,24662,1.0,478.67,low,historical_dataset
2022-09-14T00:00:00,43.82095241873733,42219,1.0,963.44,medium,historical_dataset
2022-09-14T00:00:00,59.373046240101694,39594,1.0,666.87,medium,historical_dataset
2022-09-15T00:00:00,20.0,49643,1.0,2482.15,high,historical_dataset
2022-09-15T00:00:00,31.88344779800982,15372,1.0,482.13,low,historical_dataset
2022-09-15T00:00:00,29.272171670405022,24341,1.0,831.54,medium,historical_dataset
2022-09-15T00:00:00,33.87821832240198,32506,1.0,959.5,medium,historical_dataset
2022-09-15T00:00:00,38.29839263565073,14576,1.0,380.59,low,historical_dataset
2022-09-15T00:00:00,28.574118656147874,21149,1.0,740.15,medium,historical_dataset
2022-09-15T00:00:00,37.85137686026155,10655,1.0,281.5,low,historical_dataset
2022-09-15T00:00:00,23.56852217153366,57617,1.0,2444.66,high,historical_dataset
2022-09-15T00:00:00,40.492414784287455,35802,1.0,884.17,medium,historical_dataset
2022-09-15T00:00:00,20.0,25364,1.0,1268.2,high,historical_dataset
2022-09-15T00:00:00,39.127609263812374,21295,1.0,544.24,medium,historical_dataset
2022-09-15T00:00:00,48.97006956602341,19764,1.0,403.59,low,historical_dataset
2022-09-16T00:00:00,20.0,39951,1.0,1997.55,high,historical_dataset
2022-09-16T00:00:00,25.863256626390175,27194,1.0,1051.45,high,historical_dataset
2022-09-16T00:00:00,48.72530851527166,25084,1.0,514.8,medium,historical_dataset
2022-09-16T00:00:00,39.7933137366519,51293,1.0,1288.99,high,historical_dataset
2022-09-16T00:00:00,44.89130156800091,41548,1.0,925.52,medium,historical_dataset
2022-09-16T00:00:00,57.508937886917906,16072,1.0,279.47,low,historical_dataset
2022-09-16T00:00:00,48.17463561104498,25188,1.0,522.85,medium,historical_dataset
2022-09-16T00:00:00,30.385638469869964,16312,1.0,536.83,medium,historical_dataset
2022-09-17T00:00:00,29.710771517584174,12757,1.0,429.37,low,historical_dataset
2022-09-17T00:00:00,20.0,34811,1.0,1740.55,high,historical_dataset
2022-09-17T00:00:00,56.57298259805513,7250,1.0,128.15,low,historical_dataset
2022-09-17T00:00:00,31.403136885713394,46682,1.0,1486.54,high,historical_dataset
2022-09-17T00:00:00,51.46502985014507,40751,1.0,791.82,medium,historical_dataset
2022-09-17T00:00:00,48.15633854682498,37399,1.0,776.62,medium,historical_dataset
2022-09-17T00:00:00,50.613136341635034,17747,1.0,350.64,low,historical_dataset
2022-09-17T00:00:00,42.04658343857772,10196,1.0,242.49,low,historical_dataset
2022-09-17T00:00:00,30.894436843038793,15729,1.0,509.12,medium,historical_dataset
2022-09-17T00:00:00,47.577443416542245,15832,1.0,332.76,low,historical_dataset
2022-09-18T00:00:00,38.92082641905035,39506,1.0,1015.03,high,historical_dataset
2022-09-18T00:00:00,25.494771549704183,34088,1.0,1337.06,high,historical_dataset
2022-09-18T00:00:00,29.424769387567263,48981,1.0,1664.62,high,historical_dataset
2022-09-18T00:00:00,22.305367630309824,44158,1.0,1979.7,high,historical_dataset
2022-09-18T00:00:00,48.87168626626804,7083,1.0,144.93,low,historical_dataset
2022-09-18T00:00:00,46.14505004282673,14540,1.0,315.09,low,historical_dataset
2022-09-18T00:00:00,38.18722559006678,15689,1.0,410.84,low,historical_dataset
2022-09-18T00:00:00,37.27354809869692,21694,1.0,582.02,medium,historical_dataset
2022-09-18T00:00:00,39.56980864754067,23481,1.0,593.41,medium,historical_dataset
2022-09-19T00:00:00,38.194622960634064,36322,1.0,950.97,medium,historical_dataset
2022-09-19T00:00:00,37.871243954885806,34429,1.0,909.11,medium,historical_dataset
2022-09-19T00:00:00,36.53871503570661,16156,1.0,442.16,low,historical_dataset
2022-09-19T00:00:00,32.9260394818825,44685,1.0,1357.13,high,historical_dataset
2022-09-19T00:00:00,51.04489560174426,17605,1.0,344.89,low,historical_dataset
2022-09-19T00:00:00,62.31692988653624,4537,1.0,72.81,low,historical_dataset
2022-09-19T00:00:00,47.66881312142529,30975,1.0,649.8,medium,historical_dataset
2022-09-19T00:00:00,20.0,38736,1.0,1936.8,high,historical_dataset
2022-09-19T00:00:00,45.923718622047716,26036,1.0,566.94,medium,historical_dataset
2022-09-19T00:00:00,42.45690974047355,27266,1.0,642.2,medium,historical_dataset
